Date,Medication,sales person,Category,units_sold,Amount ($),Branch ID,Payment Method,Branch Name,Chicago District/Neighborhood,Population,Total Healthcare Centers,Median Income ($)
2022-10-13 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,7,123.2,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-13 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,11,199.94,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-14 0:00,Nisacure 0.9% 200ml,Sophia Brooks,Nasal Spray,3,51.81,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-10-14 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,15,244.04,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-14 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,5,78.36,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-14 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,3,52.51,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-14 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,6,101.92,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-14 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,17,307.48,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-14 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,15,285.47,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-10-15 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,4,71.36,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-15 0:00,ClearPath Health,Sophia Brooks,Eye Drops,3,59.36,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-15 0:00,ClearPath Health,Olivia Grant,Eye Drops,6,107.5,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-15 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,6,114.49,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-10-15 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,5,88.68,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-15 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,7,125.11,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-15 0:00,Healix 120 ml,Michael Carter,Cough Syrup,14,226.49,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-10-16 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,8,146.26,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-16 0:00,Digehealth 30/5 mg,Emily Harper,Digestive Enzyme,13,217.35,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-16 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,1,18.85,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-16 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,1,16.74,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-16 0:00,ClearPath Health,Daniel Hayes,Eye Drops,5,92.26,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-16 0:00,Wellora 10 mg,Olivia Grant,Allergy Pills,13,206.47,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-16 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,3,48.85,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-16 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,16,308.9,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-17 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,4,66.22,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-17 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,7,96.82,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-17 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,3,51.49,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-17 0:00,Healix 120 ml,Emily Harper,Cough Syrup,8,142.3,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-10-17 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,13,186.09,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-17 0:00,Healix 120 ml,Sophia Brooks,Cough Syrup,6,104.96,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-17 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,8,119.51,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-17 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,8,126.6,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-17 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,5,79.09,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-17 0:00,ClearPath Health,Ethan Ross,Eye Drops,11,200.71,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-18 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,5,76.95,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-18 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,4,59.28,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-18 0:00,ClearPath Health,Emily Harper,Eye Drops,1,14.83,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-19 0:00,Healix 120 ml,Michael Carter,Cough Syrup,3,53.24,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-19 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,2,30.5,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-19 0:00,Healix 120 ml,Emily Harper,Cough Syrup,13,232.98,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-19 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,16,275.07,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-10-19 0:00,ClearPath Health,Grace Mitchell,Eye Drops,9,153.98,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-19 0:00,ClearPath Health,Ethan Ross,Eye Drops,9,168.53,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-19 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,15,280.13,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-10-19 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,7,111.12,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-19 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,4,64.14,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-19 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,3,56.73,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-19 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,8,126.19,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-19 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,4,64.91,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-20 0:00,ClearPath Health,Grace Mitchell,Eye Drops,3,54.11,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-20 0:00,ClearPath Health,Michael Carter,Eye Drops,8,142.14,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-20 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,1,17.75,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-20 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,11,146.06,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-20 0:00,ClearPath Health,Daniel Hayes,Eye Drops,14,224.34,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-20 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,4,74.19,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-21 0:00,ClearPath Health,Sophia Brooks,Eye Drops,1,15.74,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-21 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,20,340.97,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-21 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,10,160.68,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-21 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,13,275.36,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-21 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,4,65.75,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-21 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,2,31.84,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-22 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,13,190.43,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-22 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,14,208.98,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-22 0:00,Wellora 10 mg,Olivia Grant,Allergy Pills,7,110.08,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-22 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,4,71.45,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-22 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,1,14.45,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-23 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,5,95.73,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-23 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,8,129.51,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-23 0:00,ClearPath Health,Daniel Hayes,Eye Drops,2,34.18,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-23 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,3,57.68,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-23 0:00,ClearPath Health,Sophia Brooks,Eye Drops,5,88.76,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-23 0:00,ClearPath Health,Daniel Hayes,Eye Drops,5,94.18,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-23 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,5,94.37,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-23 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,5,71.63,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-23 0:00,ClearPath Health,Grace Mitchell,Eye Drops,3,53.64,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-23 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,10,167.28,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-24 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,19,326.85,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-24 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,10,179.11,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-24 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,3,42.34,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-24 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,5,85.31,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-24 0:00,Healix 120 ml,Emily Harper,Cough Syrup,2,28.27,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-24 0:00,Healix 120 ml,Ethan Ross,Cough Syrup,10,136.96,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-24 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,4,60.71,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-24 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,14,201.08,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-24 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,6,114.08,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-24 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,9,161.9,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-24 0:00,ClearPath Health,Michael Carter,Eye Drops,9,162.68,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-25 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,12,186.61,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-25 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,11,164.1,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-25 0:00,ClearPath Health,Emily Harper,Eye Drops,7,133.23,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-25 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,7,116.25,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-25 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,2,38.88,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-25 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,7,96.02,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-10-25 0:00,ClearPath Health,Daniel Hayes,Eye Drops,1,15.94,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-25 0:00,Healix 120 ml,Emily Harper,Cough Syrup,3,55.07,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-26 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,7,130.42,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-26 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,2,36.54,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-26 0:00,ClearPath Health,Emily Harper,Eye Drops,3,55.83,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-26 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,10,163.25,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-26 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,4,60.77,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-27 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,8,133.04,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-10-27 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,16,291.91,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-27 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,5,80.5,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-27 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,10,158.35,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-27 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,2,32.01,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-27 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,2,30.62,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-28 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,7,106.73,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-28 0:00,Relivion 500 mg,Emily Harper,Pain Relief Tablets,13,250.54,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-28 0:00,ClearPath Health,Emily Harper,Eye Drops,9,143.66,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-28 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,18,302.53,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-28 0:00,Wellora 10 mg,Olivia Grant,Allergy Pills,4,73.84,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-28 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,2,37.39,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-28 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,14,217.77,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-29 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,7,126.58,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-29 0:00,ClearPath Health,Daniel Hayes,Eye Drops,4,68.03,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-29 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,8,118.26,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-29 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,6,106.82,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-29 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,3,49.83,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-29 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,3,49.52,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-29 0:00,ClearPath Health,Olivia Grant,Eye Drops,10,146.07,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-29 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,9,154.94,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-10-29 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,7,128.02,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-10-29 0:00,ClearPath Health,Daniel Hayes,Eye Drops,5,97.69,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-30 0:00,Healix 120 ml,Emily Harper,Cough Syrup,6,84.31,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-10-30 0:00,ClearPath Health,Ethan Ross,Eye Drops,9,145.79,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-30 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,3,45.51,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-30 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,17,291.53,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-30 0:00,ClearPath Health,Sophia Brooks,Eye Drops,13,230.14,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-30 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,16,274.07,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-30 0:00,Digehealth 30/5 mg,Sophia Brooks,Digestive Enzyme,8,150.99,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-10-31 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,10,184.88,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-31 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,9,139.3,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-10-31 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,4,67.23,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-10-31 0:00,Relivion 500 mg,Daniel Hayes,Pain Relief Tablets,7,111.28,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-31 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,8,149.52,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-31 0:00,ClearPath Health,Emily Harper,Eye Drops,7,112.56,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-31 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,14,252.53,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-31 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,2,33.08,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-10-31 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,6,106.02,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-10-31 0:00,ClearPath Health,Olivia Grant,Eye Drops,11,187.4,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-10-31 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,5,82.38,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-10-31 0:00,Relivion 500 mg,Emily Harper,Pain Relief Tablets,12,205.82,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-11-01 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,5,77.03,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-01 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,1,15.08,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-11-01 0:00,ClearPath Health,Emily Harper,Eye Drops,3,53.43,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-11-01 0:00,ClearPath Health,Daniel Hayes,Eye Drops,5,90.93,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-11-01 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,4,65.27,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-01 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,8,137.83,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-01 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,7,112.15,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-01 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,14,247.17,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-11-01 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,14,221.61,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-01 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,7,100.35,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-11-01 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,1,17.5,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-01 0:00,Digehealth 30/5 mg,Emily Harper,Digestive Enzyme,12,224.46,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-11-01 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,3,46.26,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-02 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,5,86,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-02 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,6,99.09,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-11-02 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,7,111.26,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-11-02 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,7,111.58,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-02 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,5,88.62,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-11-02 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,9,136.86,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-11-02 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,11,177.32,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-11-03 0:00,ClearPath Health,Sophia Brooks,Eye Drops,3,52.67,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-03 0:00,ClearPath Health,Sophia Brooks,Eye Drops,1,18.34,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-11-03 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,4,65.17,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-11-03 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,7,130.71,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-11-03 0:00,Healix 120 ml,Michael Carter,Cough Syrup,4,68.51,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-11-04 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,3,45.85,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-11-04 0:00,Healix 120 ml,Sophia Brooks,Cough Syrup,10,154.47,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
